phi,ratio,theta,sigma_s,k_star,seed,horizon,predicted_t_sat,stopped_at,copies_per_genome,silenced_fraction,outcome,extinct,saturated,entries_per_genome,max_genomes_with_repertoire,saw_nonzero_entry,hash,stopped_at_600,copies_per_genome_600,silenced_fraction_600,outcome_600,extinct_600,saturated_600,entries_per_genome_600,max_genomes_with_repertoire_600,saw_nonzero_entry_600,hash_600,stopped_at_1800,copies_per_genome_1800,silenced_fraction_1800,outcome_1800,extinct_1800,saturated_1800,entries_per_genome_1800,max_genomes_with_repertoire_1800,saw_nonzero_entry_1800,hash_1800,saturation_generation,extinction_generation,captures,mean_displacement,mean_abs_s,max_abs_entry
0.0113,5.00,0.1,0.02,25,4003,2500,1226.6143445248258,1244,1721.99,0.18783694059392525,RUNAWAY,0,1,239.00666666666666,300,1,9ead6dfc,600,373.8566666666667,0.8922581738099271,CONTROLLED,0,0,98.59333333333333,300,1,b58bf093,1244,1721.99,0.18783694059392525,RUNAWAY,0,1,239.00666666666666,300,1,9ead6dfc,1244,NA,42259,0.06333708364507516,5.605051650006616,15.702811869835932
0.0113,5.00,0.1,0.02,25,4004,2500,1226.6143445248258,1133,1524.3033333333333,0.12433876896768141,RUNAWAY,0,1,221.02666666666667,300,1,97d676cc,600,387.98333333333335,0.8753984277675158,CONTROLLED,0,0,104.27666666666667,300,1,0b1c43ad,1133,1524.3033333333333,0.12433876896768141,RUNAWAY,0,1,221.02666666666667,300,1,97d676cc,1133,NA,42028,0.060926679044728226,5.391741508383033,14.546403644638445
0.0113,5.00,0.1,0.02,25,4005,2500,1226.6143445248258,1281,1574.0066666666667,0.15057538934608494,RUNAWAY,0,1,228.01333333333332,300,1,f18a4fbf,600,336.2,0.8884096767796946,CONTROLLED,0,0,74.29666666666667,300,1,f03f5b1d,1281,1574.0066666666667,0.15057538934608494,RUNAWAY,0,1,228.01333333333332,300,1,f18a4fbf,1281,NA,41748,0.06140462031286222,5.4340371958284575,15.140004786438654
0.0113,5.00,0.1,0.02,25,4006,2500,1226.6143445248258,1271,1604.74,0.16788804832350826,RUNAWAY,0,1,239.03333333333333,300,1,62a170f4,600,356.0233333333333,0.9008585579596843,CONTROLLED,0,0,92.43,300,1,2efca94c,1271,1604.74,0.16788804832350826,RUNAWAY,0,1,239.03333333333333,300,1,62a170f4,1271,NA,42724,0.06393307369055952,5.6577941319079015,15.214692489358693
0.0113,5.00,0.1,0.02,25,4007,2500,1226.6143445248258,1213,1850.2633333333333,0.1405079277003814,RUNAWAY,0,1,223.00666666666666,300,1,679f03c0,600,354.2966666666667,0.8988042036334898,CONTROLLED,0,0,84.91,300,1,4e336822,1213,1850.2633333333333,0.1405079277003814,RUNAWAY,0,1,223.00666666666666,300,1,679f03c0,1213,NA,41457,0.060959921166891334,5.394683289105494,15.184898452093943
0.0113,5.00,0.1,0.02,25,4008,2500,1226.6143445248258,1277,1590.7333333333333,0.1688277943087046,RUNAWAY,0,1,240.04333333333332,300,1,640e554b,600,342.14,0.9120048323298455,CONTROLLED,0,0,83.41,300,1,ee6ea78f,1277,1590.7333333333333,0.1688277943087046,RUNAWAY,0,1,240.04333333333332,300,1,640e554b,1277,NA,41663,0.06267878893774416,5.5467954812162565,15.534768306398425
0.0113,5.00,0.1,0.02,25,4009,2500,1226.6143445248258,1304,1538.9866666666667,0.2344767985860826,RUNAWAY,0,1,232.01666666666668,300,1,eaa11503,600,329.52,0.9083818888079631,CONTROLLED,0,0,79.68,300,1,da0e0ed6,1304,1538.9866666666667,0.2344767985860826,RUNAWAY,0,1,232.01666666666668,300,1,eaa11503,1304,NA,42089,0.06272248323958933,5.550662233592009,15.086960117155687
0.0113,5.00,0.1,0.02,25,4010,2500,1226.6143445248258,1161,1533.5133333333333,0.25754150599712206,RUNAWAY,0,1,228.00666666666666,300,1,d2bcb266,600,419.0566666666667,0.89991011557705,CONTROLLED,0,0,102.23666666666666,300,1,a37f6989,1161,1533.5133333333333,0.25754150599712206,RUNAWAY,0,1,228.00666666666666,300,1,d2bcb266,1161,NA,41679,0.061993089249407274,5.486114092867849,14.94031431754857
0.0226,5.00,0.1,0.02,25,4001,1500,732.0335763955657,719,1596.7933333333333,0.15511295554841162,RUNAWAY,0,1,122,300,1,57b4d7d0,600,484.49,0.7659050410397188,CONTROLLED,0,0,97.75666666666666,300,1,be13856e,719,1596.7933333333333,0.15511295554841162,RUNAWAY,0,1,122,300,1,57b4d7d0,719,NA,21157,0.06343133373594514,2.80669618300643,8.164917452382145
0.0226,5.00,0.1,0.02,25,4002,1500,732.0335763955657,614,1514.43,0.28127854484305426,RUNAWAY,0,1,100.02333333333333,300,1,bc6033f5,600,554.1466666666666,0.40863429657611705,CONTROLLED,0,0,97.02666666666667,300,1,6456528c,614,1514.43,0.28127854484305426,RUNAWAY,0,1,100.02333333333333,300,1,bc6033f5,614,NA,20695,0.059692699039957366,2.6412698690247,6.882891803597585
0.0226,5.00,0.1,0.02,25,4003,1500,732.0335763955657,645,1585.64,0.31237439351513163,RUNAWAY,0,1,118,300,1,1e570338,600,665.58,0.6250888948986849,CONTROLLED,0,0,109.00333333333333,300,1,9a376bf9,645,1585.64,0.31237439351513163,RUNAWAY,0,1,118,300,1,1e570338,645,NA,20814,0.06284078949354745,2.7805659067941173,7.577108181095846
0.0226,5.00,0.1,0.02,25,4004,1500,732.0335763955657,662,1541.1466666666668,0.1394632567958057,RUNAWAY,0,1,109,300,1,32073dc3,600,574.2066666666667,0.45531806202180397,CONTROLLED,0,0,102.05,300,1,bd318d64,662,1541.1466666666668,0.1394632567958057,RUNAWAY,0,1,109,300,1,32073dc3,662,NA,19721,0.05935645151619415,2.626391660008593,7.745573559056603
0.0226,5.00,0.1,0.02,25,4005,1500,732.0335763955657,752,1513.19,0.4741352154499215,RUNAWAY,0,1,126,300,1,fa53a426,600,420.83,0.7940419330054099,CONTROLLED,0,0,95,300,1,e6fed97a,752,1513.19,0.4741352154499215,RUNAWAY,0,1,126,300,1,fa53a426,752,NA,21633,0.06637946402168082,2.937144425738143,7.818546690466574
0.0226,5.00,0.1,0.02,25,4006,1500,732.0335763955657,605,1622.0166666666667,0.2301682062453119,RUNAWAY,0,1,109.03333333333333,300,1,3e5fae72,600,780.4366666666666,0.3158103796592506,CONTROLLED,0,0,108,300,1,4d9e8038,605,1622.0166666666667,0.2301682062453119,RUNAWAY,0,1,109.03333333333333,300,1,3e5fae72,605,NA,20841,0.06106815221610797,2.702130629031309,6.985692448979765
0.0226,5.00,0.1,0.02,25,4007,1500,732.0335763955657,690,1687.22,0.3626122655413441,RUNAWAY,0,1,123.00666666666666,300,1,efb10243,600,593.1766666666666,0.5773378363950031,CONTROLLED,0,0,103,300,1,5e0895ea,690,1687.22,0.3626122655413441,RUNAWAY,0,1,123.00666666666666,300,1,efb10243,690,NA,21677,0.06652488856541025,2.9435791400624383,7.769309457095014
0.0226,5.00,0.1,0.02,25,4008,1500,732.0335763955657,674,1679.64,0.12378843085423066,RUNAWAY,0,1,120,300,1,3e4fd66f,600,474.49,0.6140628183242358,CONTROLLED,0,0,105,300,1,1ba734cd,674,1679.64,0.12378843085423066,RUNAWAY,0,1,120,300,1,3e4fd66f,674,NA,21114,0.06588877738033685,2.915432627448598,8.110985441390984
0.0226,5.00,0.1,0.02,25,4009,1500,732.0335763955657,727,1699.8866666666668,0.15452206617696082,RUNAWAY,0,1,126.09,300,1,1410b0d0,600,740.5,0.5596308800360117,CONTROLLED,0,0,100.72333333333333,300,1,4f6daad5,727,1699.8866666666668,0.15452206617696082,RUNAWAY,0,1,126.09,300,1,1410b0d0,727,NA,21883,0.06467907322362694,2.8619058948507683,8.152598926656756
0.0226,5.00,0.1,0.02,25,4010,1500,732.0335763955657,690,1835.98,0.09777521178516832,RUNAWAY,0,1,112,300,1,50f79308,600,483.49,0.7451653601935925,CONTROLLED,0,0,93.01333333333334,300,1,6e0c4f01,690,1835.98,0.09777521178516832,RUNAWAY,0,1,112,300,1,50f79308,690,NA,20739,0.060772553713597494,2.689051049274237,7.588961069823444
0.0453,5.00,0.1,0.02,25,4001,1000,436.1533625261376,413,1689.5366666666666,0.4049275836965164,RUNAWAY,0,1,64.01,300,1,5c0d0880,413,1689.5366666666666,0.4049275836965164,RUNAWAY,0,1,64.01,300,1,5c0d0880,413,1689.5366666666666,0.4049275836965164,RUNAWAY,0,1,64.01,300,1,5c0d0880,413,NA,10545,0.06571011291803898,1.45055436905164,3.8485966778202307
0.0453,5.00,0.1,0.02,25,4002,1000,436.1533625261376,395,1619.26,0.10743384838341793,RUNAWAY,0,1,45.00333333333333,300,1,2aaf34c4,395,1619.26,0.10743384838341793,RUNAWAY,0,1,45.00333333333333,300,1,2aaf34c4,395,1619.26,0.10743384838341793,RUNAWAY,0,1,45.00333333333333,300,1,2aaf34c4,395,NA,9069,0.054760772176964026,1.2088470679241505,3.7498936583606786
0.0453,5.00,0.1,0.02,25,4003,1000,436.1533625261376,406,1798.2866666666666,0.0988477921577205,RUNAWAY,0,1,51.02,300,1,75416e3a,406,1798.2866666666666,0.0988477921577205,RUNAWAY,0,1,51.02,300,1,75416e3a,406,1798.2866666666666,0.0988477921577205,RUNAWAY,0,1,51.02,300,1,75416e3a,406,NA,10139,0.06305888845205135,1.392028442650135,3.8570405206112794
0.0453,5.00,0.1,0.02,25,4004,1000,436.1533625261376,388,1607.9633333333334,0.14638808098857975,RUNAWAY,0,1,60,300,1,9b5dc98a,388,1607.9633333333334,0.14638808098857975,RUNAWAY,0,1,60,300,1,9b5dc98a,388,1607.9633333333334,0.14638808098857975,RUNAWAY,0,1,60,300,1,9b5dc98a,388,NA,10004,0.060896274269755614,1.3442886152263929,4.2312808919786296
0.0453,5.00,0.1,0.02,25,4005,1000,436.1533625261376,379,1631.8633333333332,0.16650904181109938,RUNAWAY,0,1,56,300,1,c2f9ff70,379,1631.8633333333332,0.16650904181109938,RUNAWAY,0,1,56,300,1,c2f9ff70,379,1631.8633333333332,0.16650904181109938,RUNAWAY,0,1,56,300,1,c2f9ff70,379,NA,10038,0.06114816793064934,1.3498491816920315,4.364155884293738
0.0453,5.00,0.1,0.02,25,4006,1000,436.1533625261376,368,1831.26,0.11430745315611474,RUNAWAY,0,1,48.18333333333333,300,1,86c37c3f,368,1831.26,0.11430745315611474,RUNAWAY,0,1,48.18333333333333,300,1,86c37c3f,368,1831.26,0.11430745315611474,RUNAWAY,0,1,48.18333333333333,300,1,86c37c3f,368,NA,10078,0.0582583870509827,1.2860571092932178,3.8664186836576335
0.0453,5.00,0.1,0.02,25,4007,1000,436.1533625261376,392,1845.9266666666667,0.10988518864960327,RUNAWAY,0,1,56.153333333333336,300,1,953f088f,392,1845.9266666666667,0.10988518864960327,RUNAWAY,0,1,56.153333333333336,300,1,953f088f,392,1845.9266666666667,0.10988518864960327,RUNAWAY,0,1,56.153333333333336,300,1,953f088f,392,NA,10498,0.06484250389655682,1.4314018520211218,4.045025453022186
0.0453,5.00,0.1,0.02,25,4008,1000,436.1533625261376,437,1599.5166666666667,0.14657136009836305,RUNAWAY,0,1,56.04333333333334,300,1,e36d4eb6,437,1599.5166666666667,0.14657136009836305,RUNAWAY,0,1,56.04333333333334,300,1,e36d4eb6,437,1599.5166666666667,0.14657136009836305,RUNAWAY,0,1,56.04333333333334,300,1,e36d4eb6,437,NA,9991,0.06114862068373498,1.3498591762413943,4.1594802425789865
0.0453,5.00,0.1,0.02,25,4009,1000,436.1533625261376,397,1562.62,0.15837290362766807,RUNAWAY,0,1,53.00333333333333,300,1,3f9c8469,397,1562.62,0.15837290362766807,RUNAWAY,0,1,53.00333333333333,300,1,3f9c8469,397,1562.62,0.15837290362766807,RUNAWAY,0,1,53.00333333333333,300,1,3f9c8469,397,NA,10301,0.06004915407218444,1.32558839011445,3.727849190786864
0.0453,5.00,0.1,0.02,25,4010,1000,436.1533625261376,410,1746.15,0.10998673271673873,RUNAWAY,0,1,55.013333333333335,300,1,45673349,410,1746.15,0.10998673271673873,RUNAWAY,0,1,55.013333333333335,300,1,45673349,410,1746.15,0.10998673271673873,RUNAWAY,0,1,55.013333333333335,300,1,45673349,410,NA,10535,0.06252714181459486,1.380290106282446,4.089390784576552
